id,stock,close,open,high,low,volume,date,ema(4),ema(10),macd,macd 1st d,high low span,high above ema,close above ema,close relative to high,volume change,volume relative to span,3 days ago,2 days ago,1 day ago,close relative to low,open less than close,central pivot point,to buy
16350,CAT,142.38,140.61,143.32,140.3,4813104,8/7/2018,0.986886874,0.982256142,0.004630732,0.003880821,0.021210844,0.019715177,0.013113126,0.006602051,0.350685545,0.060483942,1,1,1,-0.014608793,1,-0.002668914,0
16349,CAT,139.71,142.32,142.4,139.26,3435616,8/8/2018,1.003448371,1.005560179,-0.002111808,-0.00674254,0.022475127,0.015805799,-0.003448371,0.019254169,-0.400943528,-0.056055593,1,1,1,-0.003220958,0,0.005344404,0
16348,CAT,138.52,140.1,140.9,138.25,3338498,8/9/2018,1.007241287,1.009484637,-0.00224335,-0.000131542,0.019130811,0.009940347,-0.007241287,0.017181634,-0.029090327,-0.657634792,1,1,0,-0.001949177,1,0.005077486,0
16347,CAT,135.92,137.52,137.52,134.73,6268568,8/10/2018,1.015905223,1.02126802,-0.005362798,-0.003119448,0.02052678,-0.004133592,-0.015905223,0.01177163,0.467422544,0.043914828,1,0,0,-0.00875515,0,0.001005493,0
16346,CAT,135.02,135.92,136.7259,134.72,3879449,8/13/2018,1.013606153,1.017567186,-0.003961034,0.001401764,0.014856318,-0.000971728,-0.013606153,0.012634425,-0.615839775,-0.024123673,0,0,0,-0.002221893,0,0.003470844,0
16345,CAT,134.92,135.6,136.4488,134.67,3538227,8/14/2018,1.00861445,1.011022925,-0.002408474,0.001552559,0.013184109,0.002716709,-0.00861445,0.011331159,-0.096438697,-0.13670974,0,0,0,-0.00185295,1,0.003159403,0
16344,CAT,132.02,133.25,133.2525,129.43,5682161,8/15/2018,1.018462028,1.024721927,-0.006259899,-0.003851425,0.028953946,-0.009126322,-0.018462028,0.009335707,0.377309619,0.076737896,0,0,0,-0.01961824,0,-0.003427511,1
16343,CAT,136.26,133.72,136.55,133.65,5539408,8/16/2018,0.992062338,0.988074471,0.003987867,0.010247766,0.021282842,0.010065946,0.007937662,0.002128284,-0.025770443,-0.825862456,0,0,0,-0.019154557,1,-0.005675424,1
16342,CAT,139.34,135.65,140.21,135.44,6611685,8/17/2018,0.982080153,0.976279024,0.005801129,0.001813262,0.034232812,0.024163567,0.017919847,0.00624372,0.162179081,0.211080316,0,0,1,-0.027989091,0,-0.007248457,0
16341,CAT,138.67,139.82,140.55,138.56,3311144,8/20/2018,0.992095111,0.990283909,0.001811203,-0.003989926,0.014350617,0.021462255,0.007904889,0.013557366,-0.996797783,-0.014396718,0,1,1,-0.00079325,0,0.004254705,0
16340,CAT,139.99,139.07,140.96,139.07,3021442,8/21/2018,0.989644242,0.986208181,0.003436061,0.001624859,0.013500964,0.017284824,0.010355758,0.006929066,-0.095882032,-0.140808074,1,1,0,-0.006571898,0,0.000119056,0
16339,CAT,139.63,140.32,140.7,139.36,2209470,8/22/2018,0.995317471,0.994243128,0.001074343,-0.002361718,0.009596792,0.012345639,0.004682529,0.00766311,-0.367496277,-0.026113983,1,0,1,-0.001933682,1,0.001909809,0
16338,CAT,136.79,139.05,139.17,136.42,3905262,8/23/2018,1.009589203,1.01327287,-0.003683667,-0.004758011,0.020103809,0.00780973,-0.009589203,0.017398933,0.434232582,0.046297329,0,1,0,-0.002704876,0,0.004898019,0
16337,CAT,138.21,137.82,138.55,136.89,2565431,8/24/2018,0.999529877,0.998695526,0.000834351,0.004518018,0.012010708,0.002930148,0.000470123,0.002460025,-0.52226351,-0.022997411,1,0,0,-0.009550684,0,-0.002363553,1
16336,CAT,142.04,139.4,142.38,139.3,4770874,8/27/2018,0.983546991,0.977716821,0.005830169,0.004995819,0.021684033,0.018846701,0.016453009,0.002393692,0.462272322,0.046907486,0,0,1,-0.019290341,0,-0.005632216,0
16335,CAT,142,143.42,143.77,141.485,3234013,8/28/2018,0.990294428,0.987829459,0.002464968,-0.003365201,0.016091549,0.022170361,0.009705572,0.012464789,-0.475217941,-0.033861409,0,1,1,-0.003626761,0,0.002946009,0
16334,CAT,141.86,142.43,142.59,141.29,3369978,8/29/2018,0.994763043,0.993309349,0.001453694,-0.001011274,0.009163964,0.010382876,0.005236957,0.005145919,0.040345961,0.22713462,1,1,0,-0.004018046,1,0.000375958,0
16333,CAT,139.06,141.03,141.47,138.45,4773289,8/30/2018,1.008875673,1.012370401,-0.003494728,-0.004948422,0.021717244,0.008454975,-0.008875673,0.017330649,0.293992465,0.073870071,1,0,0,-0.004386596,1,0.004314684,0
16332,CAT,138.85,138.52,140.22,138.38,4552200,8/31/2018,1.006240912,1.007871442,-0.001630529,0.001864198,0.01325171,0.00362585,-0.006240912,0.009866763,-0.048567506,-0.27285137,0,0,0,-0.003384948,1,0.002160605,0
16331,CAT,138.24,137.86,139,136.93,3955613,9/4/2018,1.00640864,1.008439047,-0.002030407,-0.000399878,0.014973958,-0.000910955,-0.00640864,0.005497685,-0.150820366,-0.099283397,0,0,1,-0.009476273,0,-0.001326196,0
16330,CAT,140.59,138.33,141.1,137.68,4579367,9/5/2018,0.993751748,0.991118193,0.002633555,0.004663962,0.024326054,0.009875822,0.006248252,0.00362757,0.136209655,0.178592732,0,1,1,-0.020698485,1,-0.005690305,0
16329,CAT,141.57,140.34,141.87,140.0555,4588090,9/6/2018,0.992123578,0.989737801,0.002385777,-0.000247778,0.012816981,0.009995515,0.007876422,0.002119093,0.001901227,6.741426384,1,1,1,-0.010697888,1,-0.002859598,0
16328,CAT,141.32,140.73,142.14,140.05,4173420,9/7/2018,0.996327208,0.995427739,0.000899468,-0.001486309,0.014789131,0.009475227,0.003672792,0.005802434,-0.099359758,-0.148844275,1,1,1,-0.008986697,0,-0.001061421,0
16327,CAT,142.05,141.77,142.51,141.685,3069067,9/10/2018,0.994724228,0.992970226,0.001754002,0.000854534,0.005807814,0.008514068,0.005275772,0.003238296,-0.359833461,-0.016140284,1,1,1,-0.002569518,1,0.000222926,0
16326,CAT,142.03,140.61,142.45,140.37,2583360,9/11/2018,0.99691858,0.996118271,0.000800309,-0.000953693,0.014644793,0.006038542,0.00308142,0.002957122,-0.188013672,-0.077892172,1,1,1,-0.011687672,1,-0.002910183,0
16325,CAT,144.28,141.58,144.75,140.62,5630580,9/12/2018,0.988823174,0.984905646,0.003917529,0.003117219,0.028624896,0.014434381,0.011176826,0.003257555,0.541191138,0.052892396,1,1,1,-0.025367341,0,-0.007369929,0
16324,CAT,145.54,145.05,146.46,144.52,3670674,9/13/2018,0.988157514,0.984561561,0.003595952,-0.000321576,0.013329669,0.018163773,0.011842486,0.006321286,-0.533936274,-0.024964906,1,1,1,-0.007008383,0,-0.000229032,0
16323,CAT,144.9,145.63,147.2,143.225,4699600,9/14/2018,0.995513228,0.994540388,0.00097284,-0.002623113,0.027432712,0.020359788,0.004486772,0.015873016,0.218939059,0.125298393,1,1,1,-0.011559696,1,0.001437773,0
16322,CAT,146.22,144.85,148.06,144.55,3827122,9/17/2018,0.991915744,0.989153922,0.002761821,0.001788981,0.024004924,0.020668034,0.008084256,0.012583778,-0.227972351,-0.105297524,1,1,0,-0.011421146,0,0.000387544,0
16321,CAT,149.07,147,149.28,146.27,4496390,9/18/2018,0.983771061,0.978367588,0.005403473,0.002641652,0.020191856,0.017637673,0.016228939,0.001408734,0.148845629,0.135656359,1,0,1,-0.018783122,0,-0.005791463,1
16320,CAT,152.76,149.76,153.11,149.37,6000058,9/19/2018,0.976004525,0.968245846,0.007758679,0.002355206,0.024482849,0.026286651,0.023995475,0.002291176,0.250608911,0.097693449,0,1,1,-0.022191673,0,-0.006633499,1
16319,CAT,156,155.406,157.72,154.46,6774107,9/20/2018,0.973440197,0.965172887,0.00826731,0.000508631,0.020897436,0.037585444,0.026559803,0.011025641,0.114265836,0.182884374,1,1,1,-0.009871795,0,0.000384615,0
16318,CAT,156.38,156.63,157.29,154.8,5932137,9/21/2018,0.982644855,0.977840147,0.004804709,-0.003462601,0.015922752,0.023174303,0.017355145,0.005819158,-0.141933674,-0.112184458,1,1,1,-0.010103594,1,-0.001428145,0
16317,CAT,154,156,156.1,153.77,3844630,9/24/2018,0.998698711,0.99911388,-0.00041517,-0.005219878,0.01512987,0.014937653,0.001301289,0.013636364,-0.542966944,-0.027865177,1,1,0,-0.001493506,0,0.004047619,0
16316,CAT,154.09,154.12,154.5,152.81,3454605,9/25/2018,0.998869238,0.998382878,0.00048636,0.00090153,0.010967616,0.003791545,0.001130762,0.002660783,-0.112900028,-0.097144496,1,0,0,-0.008306834,1,-0.001882017,0
16315,CAT,153.17,153.95,155.1479,152.89,3096128,9/26/2018,1.002921307,1.004071764,-0.001150457,-0.001636818,0.014741137,0.009991797,-0.002921307,0.012913103,-0.115782358,-0.127317646,0,0,0,-0.001828034,1,0.003695023,0
16314,CAT,152.47,153.02,154.05,151.2,2674204,9/27/2018,1.004515471,1.005945748,-0.001430277,-0.000279819,0.018692202,0.005847223,-0.004515471,0.010362694,-0.157775547,-0.118473376,0,0,0,-0.008329507,1,0.000677729,0
16313,CAT,152.49,152,152.91,150.56,3600030,9/28/2018,1.002630234,1.003325609,-0.000695375,0.000734901,0.015410847,0.000124045,-0.002630234,0.002754279,0.257171746,0.059924338,0,0,0,-0.012656568,0,-0.003300763,0
16312,CAT,152.28,153.61,154.5,151.68,3736284,10/1/2018,1.00240774,1.003155819,-0.000748079,-5.27E-05,0.018518519,0.012170668,-0.00240774,0.014578408,0.036467785,0.507804868,0,0,1,-0.00394011,0,0.003546099,0
16311,CAT,154.82,152.29,155.38,151.5,4344097,10/2/2018,0.991577253,0.988383072,0.003194181,0.003942261,0.025061362,0.01203985,0.008422747,0.003617104,0.139916995,0.179115922,0,1,0,-0.021444258,0,-0.005942385,1
16310,CAT,158.22,156,159.37,155.79,6043291,10/3/2018,0.982161511,0.976249041,0.005912469,0.002718288,0.022626722,0.02510685,0.017838489,0.007268361,0.281170309,0.08047337,1,0,1,-0.015358362,1,-0.002696667,0
16309,CAT,156.75,158.03,158.55,155.2,4131227,10/4/2018,0.994823327,0.99402863,0.000794697,-0.005117772,0.021371611,0.016659926,0.005176673,0.011483254,-0.462831987,-0.046175743,0,1,1,-0.009888357,1,0.000531632,0
16308,CAT,153.31,156.51,156.81,151.61,4955295,10/5/2018,1.010287221,1.014172792,-0.003885571,-0.004680268,0.033918205,0.01254234,-0.010287221,0.022829561,0.166300493,0.203957333,1,1,0,-0.011088644,1,0.003913639,0
16307,CAT,153.35,151.95,153.66,150.88,3463192,10/8/2018,1.006014218,1.007492395,-0.001478177,0.002407394,0.018128464,-0.003992699,-0.006014218,0.002021519,-0.430846167,-0.04207642,1,0,0,-0.016106945,1,-0.004695142,0
16306,CAT,149.46,152.61,152.61,149.08,4996917,10/9/2018,1.019318669,1.026061755,-0.006743086,-0.00526491,0.023618359,0.001757205,-0.019318669,0.021075873,0.306934256,0.076949246,0,0,1,-0.002542486,1,0.006177796,0
16305,CAT,143.72,148.7,149.17,143.72,9419313,10/10/2018,1.036017401,1.047827468,-0.011810066,-0.00506698,0.037920957,0.001903556,-0.036017401,0.037920957,0.469503031,0.080768291,0,1,0,0,1,0.012640319,0
16304,CAT,140.97,142.95,145.89,139.84,7608339,10/11/2018,1.033736629,1.043802908,-0.010066279,0.001743787,0.042916933,0.001164414,-0.033736629,0.034901043,-0.238024883,-0.180304396,1,0,0,-0.00801589,0,0.008961718,0
16303,CAT,142.07,144.02,144.4,139.75,5596170,10/12/2018,1.015439653,1.019231516,-0.003791863,0.006274416,0.032730344,0.000960713,-0.015439653,0.016400366,-0.359561807,-0.091028423,0,0,0,-0.016329978,1,2.35E-05,0
16302,CAT,141.8,142,143.18,141.12,3741818,10/15/2018,1.010423885,1.013519797,-0.003095912,0.000695951,0.014527504,-0.000691868,-0.010423885,0.009732017,-0.495575146,-0.029314431,0,0,0,-0.004795487,0,0.00164551,0
16301,CAT,143.71,143.35,143.89,141.27,3573370,10/16/2018,0.998196814,0.996985689,0.001211125,0.004307037,0.01823116,0.003055708,0.001803186,0.001252522,-0.047139815,-0.386746534,0,0,0,-0.016978638,1,-0.005242038,0
16300,CAT,141.34,143.08,143.52,141.11,4807454,10/17/2018,1.008960793,1.012440669,-0.003479876,-0.004691,0.017051082,0.006463008,-0.008960793,0.015423801,0.256702196,0.066423594,0,0,1,-0.001627282,1,0.00459884,0
16299,CAT,135.8,140.16,140.8,134.47,10250176,10/18/2018,1.030072983,1.040340326,-0.010267343,-0.006787467,0.046612666,0.006745868,-0.030072983,0.036818851,0.530988151,0.087784757,0,1,0,-0.009793814,0,0.009008346,0
16298,CAT,131.32,136.19,136.93,131.27,7055078,10/19/2018,1.039128439,1.0514127,-0.01228426,-0.002016918,0.043100822,0.003591634,-0.039128439,0.042720073,-0.452879189,-0.095170685,1,0,0,-0.000380749,0,0.014113108,0
16297,CAT,128.71,132.68,133.13,128.66,7858871,10/22/2018,1.036120022,1.046962558,-0.010842536,0.001441725,0.034729236,-0.001779256,-0.036120022,0.034340766,0.102278432,0.339555816,0,0,0,-0.00038847,1,0.011317432,0
16296,CAT,118.98,119.68,122.5,115.6201,24113349,10/23/2018,1.072511387,1.096722472,-0.024211086,-0.01336855,0.057824004,-0.042926583,-0.072511387,0.029584804,0.674086291,0.085781308,0,0,0,-0.0282392,0,0.000448535,0
16295,CAT,112.34,120,121.64,112.25,15304186,10/24/2018,1.08154213,1.106502239,-0.024960109,-0.000749024,0.083585544,0.001242275,-0.08154213,0.082784404,-0.575604805,-0.145213423,0,0,0,-0.000801139,0,0.027327755,1
16294,CAT,115.63,114.83,117.09,112.5,13568902,10/25/2018,1.030461521,1.037115721,-0.0066542,0.018305909,0.039695581,-0.01783504,-0.030461521,0.012626481,-0.12788684,-0.310396134,0,0,0,-0.0270691,1,-0.004814206,0
16293,CAT,115.05,114.1,116.43,112.3648,10820432,10/26/2018,1.021393824,1.027949743,-0.00655592,9.83E-05,0.035334203,-0.009399039,-0.021393824,0.011994785,-0.254007419,-0.139106971,0,0,1,-0.023339418,0,-0.003781544,1
16292,CAT,113.98,116.88,118.35,112.06,8069615,10/29/2018,1.018589364,1.024139121,-0.005549757,0.001006163,0.05518512,0.019750696,-0.018589364,0.03834006,-0.34088578,-0.161887422,0,1,1,-0.016845061,0,0.007165,1
16291,CAT,117.46,114,117.74,113.1,8057620,10/30/2018,0.993046904,0.989540482,0.003506422,0.009056179,0.039502809,0.009336886,0.006953096,0.00238379,-0.001488653,-26.53594228,1,1,0,-0.037119019,0,-0.01157841,1
16290,CAT,121.32,119.41,122.885,119.26,10341317,10/31/2018,0.976870867,0.969085147,0.00778572,0.004279298,0.029879657,0.036028902,0.023129133,0.012899769,0.220832318,0.13530473,1,0,1,-0.016979888,0,-0.00136004,1
16289,CAT,124.7,122.59,125.23,120.94,10138880,11/1/2018,0.970235639,0.960799848,0.009435791,0.001650071,0.034402566,0.034014561,0.029764361,0.0042502,-0.019966407,-1.723022422,0,1,1,-0.030152366,0,-0.008634055,1
16288,CAT,125.79,127.05,128.3005,124.26,7683944,11/2/2018,0.977096991,0.970477998,0.006618993,-0.002816798,0.032120995,0.042860875,0.022903009,0.019957866,-0.319489054,-0.100538641,1,1,1,-0.012163129,0,0.002598246,0
16287,CAT,126.41,126.09,126.95,124.55,4844204,11/5/2018,0.983382789,0.97854395,0.004838838,-0.001780155,0.01898584,0.020889025,0.016617211,0.004271814,-0.586213958,-0.032387219,1,1,0,-0.014714026,1,-0.003480737,0
16286,CAT,129.33,126.4,129.5,126.31,4728241,11/6/2018,0.976708041,0.969106081,0.00760196,0.002763122,0.024665584,0.024606426,0.023291959,0.001314467,-0.024525611,-1.00570722,1,0,1,-0.023351117,0,-0.00734555,1
16285,CAT,135.1,133.52,135.22,130.8836,7551915,11/7/2018,0.960996229,0.948149326,0.012846904,0.005244944,0.032097705,0.039892002,0.039003771,0.000888231,0.373901719,0.0858453,0,1,1,-0.031209474,1,-0.010107081,0
16284,CAT,131.39,133.83,134.7,130.9,6269387,11/8/2018,0.992878867,0.99269568,0.000183188,-0.012663716,0.028921531,0.032313309,0.007121133,0.025192176,-0.20456992,-0.141377243,1,1,1,-0.003729355,1,0.007154274,0
16283,CAT,126.91,129.59,129.6,125.73,7248374,11/9/2018,1.016756856,1.022879698,-0.006122841,-0.006306029,0.030494051,0.004439267,-0.016756856,0.021196123,0.135062981,0.225776528,1,1,0,-0.009297928,0,0.003966065,0
16282,CAT,125,127.18,128.41,124.59,5870147,11/12/2018,1.019375741,1.025284208,-0.005908468,0.000214374,0.03056,0.007904259,-0.019375741,0.02728,-0.234785773,-0.130161209,1,0,0,-0.00328,0,0.008,1
16281,CAT,125.96,125.5,129.79,125.2824,5820210,11/13/2018,1.006963961,1.008427055,-0.001463094,0.004445374,0.035785964,0.023442517,-0.006963961,0.030406478,-0.008579931,-4.170891811,0,0,0,-0.005379486,0,0.008342331,0
16280,CAT,125.1,127.27,129,123.73,5516285,11/14/2018,1.008331801,1.011090909,-0.002759107,-0.001296014,0.042126299,0.022843259,-0.008331801,0.03117506,-0.055095957,-0.764598737,0,0,1,-0.010951239,1,0.006741274,1
16279,CAT,129.42,124.32,130.282,123.13,5815233,11/15/2018,0.984804396,0.978797932,0.006006465,0.008765572,0.055261938,0.021856089,0.015195604,0.006660485,0.051407742,1.074973055,0,1,0,-0.048601453,1,-0.013980322,0
16278,CAT,129.96,128.79,131.92,128.05,5957745,11/16/2018,0.988427447,0.985311387,0.00311606,-0.002890405,0.029778393,0.026654117,0.011572553,0.015081564,0.02392046,1.244892178,1,0,1,-0.01469683,1,0.000128245,0
16277,CAT,125.98,129.15,129.49,125.6,5385634,11/19/2018,1.011792496,1.016662142,-0.004869646,-0.007985706,0.030877917,0.01606907,-0.011792496,0.027861565,-0.10622909,-0.290672894,0,1,1,-0.003016352,1,0.008281738,0
16276,CAT,122.27,123.85,123.97,121.23,7746223,11/20/2018,1.025495797,1.033846103,-0.008350305,-0.003480659,0.022409422,-0.011592142,-0.025495797,0.013903656,0.304740646,0.073536045,1,1,0,-0.008505766,0,0.001799297,1
16275,CAT,123.87,122.82,126.216,122.51,4759707,11/21/2018,1.007349824,1.008520135,-0.001170311,0.007179995,0.029918463,0.011589386,-0.007349824,0.01893921,-0.627457951,-0.047682021,1,0,0,-0.010979252,1,0.002653319,0
16274,CAT,122.32,121.96,124.05,121.57,3130084,11/23/2018,1.012068784,1.016238079,-0.004169296,-0.002998985,0.020274689,0.002074447,-0.012068784,0.014143231,-0.520632354,-0.038942431,0,0,1,-0.006131458,0,0.002670591,1
16273,CAT,124.8,123.65,125.79,123.16,4696631,11/26/2018,0.995174296,0.992677224,0.002497072,0.006666368,0.021073718,0.012758396,0.004825704,0.007932692,0.333546962,0.063180662,0,1,1,-0.013141026,1,-0.001736111,0
16272,CAT,124.6,124,124.6,122.3944,4049366,11/27/2018,0.998063012,0.997814436,0.000248576,-0.002248496,0.017701445,0.001936988,0.001936988,0,-0.159843541,-0.11074232,1,1,1,-0.017701445,0,-0.005900482,1
16271,CAT,130.77,125.3,130.78,123.84,5745197,11/28/2018,0.970583397,0.95993847,0.010644926,0.010396351,0.053070276,0.029493073,0.029416603,7.65E-05,0.29517369,0.179793382,1,1,1,-0.052993806,0,-0.017639112,0
16270,CAT,130.23,130.8,130.91,127.585,4999622,11/29/2018,0.984764758,0.981174697,0.003590061,-0.007054865,0.025531752,0.020456773,0.015235242,0.005221531,-0.149126274,-0.171208942,1,1,1,-0.02031022,1,-0.005029563,1
16269,CAT,135.67,130.05,135.97,129.84,8458179,11/30/2018,0.967167013,0.955864887,0.011302127,0.007712065,0.045183165,0.035044235,0.032832987,0.002211248,0.408900899,0.11049906,1,1,0,-0.042971917,0,-0.01358689,1
16268,CAT,138.95,141.88,142.41,138.53,9360785,12/3/2018,0.966601865,0.956475641,0.010126225,-0.001175902,0.027923714,0.058299178,0.033398135,0.024901044,0.096424178,0.289592446,1,0,1,-0.00302267,1,0.007292791,0
16267,CAT,129.32,138.08,138.08,129.04,8113409,12/4/2018,1.023148759,1.033539687,-0.010390928,-0.020517153,0.069904114,0.044590183,-0.023148759,0.067738942,-0.153742527,-0.454683004,0,1,0,-0.002165172,1,0.021857923,0
16266,CAT,128.37,125.22,128.69,124.05,6595164,12/6/2018,1.018432332,1.023224269,-0.004791936,0.005598992,0.036145517,-0.015939538,-0.018432332,0.002492794,-0.230205799,-0.157013928,1,0,0,-0.033652723,0,-0.010386643,0
16265,CAT,123.55,129.1,129.98,122.75,6413735,12/7/2018,1.034898382,1.046671971,-0.011773589,-0.006981653,0.058518818,0.017145325,-0.034898382,0.052043707,-0.028287573,-2.068711138,0,0,1,-0.006475111,1,0.015189532,0
16264,CAT,123.39,122.41,124.37,121.16,5970888,12/10/2018,1.021744202,1.027499023,-0.005754822,0.006018767,0.026015074,-0.013801905,-0.021744202,0.007942297,-0.074167695,-0.350760181,0,1,0,-0.018072777,0,-0.003376827,1
16263,CAT,123.24,127.18,127.98,122.25,4449915,12/11/2018,1.013792683,1.017755372,-0.003962689,0.001792132,0.046494645,0.024668856,-0.013792683,0.038461538,-0.341798214,-0.136029513,1,0,1,-0.008033106,0,0.010142811,1
16262,CAT,125.37,125.74,127.97,125.1,5544111,12/12/2018,0.997941183,0.99648419,0.001456993,0.005419682,0.022892239,0.02279743,0.002058817,0.020738614,0.197361849,0.115991206,0,1,0,-0.002153625,0,0.006194996,1
16261,CAT,125.9,126.45,129.11,125.04,4544124,12/13/2018,0.996244096,0.995143507,0.001100589,-0.000356404,0.032327244,0.02925233,0.003755904,0.025496426,-0.220061556,-0.146900914,1,0,0,-0.006830818,1,0.006221869,0
16260,CAT,126.77,123.42,127.74,123.15,4483281,12/14/2018,0.99364423,0.991533899,0.002110331,0.001009742,0.036207305,0.014007423,0.00635577,0.007651653,-0.013571088,-2.667973647,0,0,0,-0.028555652,0,-0.006968,0
16259,CAT,124.47,126.8,127.65,123.68,5662303,12/17/2018,1.00720308,1.010211377,-0.003008297,-0.005118627,0.031895236,0.018345245,-0.00720308,0.025548325,0.20822305,0.153178218,0,0,1,-0.006346911,0,0.006400471,1
16258,CAT,124.27,125.87,128.75,123.6,5377858,12/18/2018,1.005294443,1.0066697,-0.001375257,0.00163304,0.041442021,0.030756092,-0.005294443,0.036050535,-0.052891876,-0.783523375,0,1,0,-0.005391486,0,0.010219683,1
16257,CAT,122.33,125.07,128.9493,120.8,6416488,12/19/2018,1.012742289,1.017117722,-0.004375432,-0.003000176,0.066617347,0.041367904,-0.012742289,0.054110194,0.161868923,0.411551182,1,0,0,-0.012507153,1,0.01386768,0
16256,CAT,121.55,121.74,124.54,120.755,7563505,12/20/2018,1.011544702,1.014937839,-0.003393136,0.000982296,0.031139449,0.013054228,-0.011544702,0.02459893,0.151651516,0.205335559,0,0,0,-0.006540518,0,0.006019471,0
16255,CAT,120.07,121.73,123.73,119.57,10034138,12/21/2018,1.014407888,1.019017591,-0.004609703,-0.001216567,0.034646456,0.016074331,-0.014407888,0.030482219,0.246222745,0.140711843,0,0,0,-0.004164238,1,0.00877266,0
16254,CAT,116.95,118.17,119.59,116.67,2986593,12/24/2018,1.024882198,1.033061382,-0.008179184,-0.003569481,0.024967935,-0.002308449,-0.024882198,0.022573749,-2.359727288,-0.010580856,0,0,0,-0.002394186,0,0.006726521,1
16253,CAT,124.76,118,124.77,116.09,5093650,12/26/2018,0.976434625,0.966477115,0.00995751,0.018136694,0.069573581,0.023645529,0.023565375,8.02E-05,0.413663483,0.16818884,0,0,0,-0.069493427,1,-0.023137758,0
16252,CAT,126.67,121.8,126.69,120.93,4599003,12/27/2018,0.977026844,0.970464871,0.006561973,-0.003395537,0.045472488,0.023131047,0.022973156,0.000157891,-0.107555268,-0.422782523,0,0,1,-0.045314597,0,-0.015052235,0
16251,CAT,125.61,127.13,128.25,125.05,3813468,12/28/2018,0.991163078,0.989156687,0.002006391,-0.004555582,0.025475679,0.029854357,0.008836922,0.021017435,-0.205989666,-0.123674547,0,1,1,-0.004458244,0,0.00551973,0
16250,CAT,127.07,126.6,128.11,124.5,3455212,12/31/2018,0.987864929,0.983816821,0.004048108,0.002041717,0.028409538,0.020319536,0.012135071,0.008184465,-0.103685678,-0.273996742,1,1,0,-0.020225073,1,-0.004013536,0
16249,CAT,126.38,124.03,127.88,123,4783227,1/2/2019,0.99595504,0.995226149,0.000728891,-0.003319218,0.038613705,0.015913927,0.00404496,0.011868967,0.27763997,0.139078335,1,0,1,-0.026744738,1,-0.00495859,0
16248,CAT,121.51,125.31,125.5,120.4434,6166080,1/3/2019,1.021523156,1.029481212,-0.007958055,-0.008686946,0.041614682,0.011313647,-0.021523156,0.032836804,0.224267768,0.185558015,0,1,1,-0.008777878,0,0.008019642,1
16247,CAT,128.15,124.17,128.59,123.7001,5456893,1/4/2019,0.981156202,0.972936302,0.0082199,0.016177955,0.038157628,0.022277275,0.018843798,0.003433476,-0.129961683,-0.293606752,1,1,0,-0.034724151,0,-0.010430225,0
16246,CAT,128.23,128.59,129.6,126.7,4653643,1/7/2019,0.988326447,0.985580145,0.002746302,-0.005473598,0.022615613,0.02235748,0.011673553,0.010683927,-0.172606708,-0.131023949,1,0,1,-0.011931685,0,-0.000415919,1
16245,CAT,129.77,129.9,131.5016,128.23,4202624,1/8/2019,0.985958698,0.98135092,0.004607778,0.001861475,0.025210757,0.02738491,0.014041302,0.013343608,-0.107318428,-0.234915457,0,1,0,-0.01186715,0,0.000492153,0
16244,CAT,130.27,131.09,132.22,129.91,4865583,1/9/2019,0.989304645,0.986254063,0.003050582,-0.001557195,0.017732402,0.025664266,0.010695355,0.014968911,0.136254792,0.130141492,1,0,0,-0.002763491,1,0.004068473,0
16243,CAT,132.96,128.61,133.12,127.25,3418501,1/10/2019,0.981573629,0.975422687,0.006150942,0.00310036,0.044148616,0.019629741,0.018426371,0.001203369,-0.42330893,-0.104294082,0,0,0,-0.042945247,1,-0.013913959,0
16242,CAT,132.1,131.08,132.32,130.05,2908649,1/11/2019,0.992778333,0.99128122,0.001497113,-0.004653829,0.017183952,0.008887072,0.007221667,0.001665405,-0.175288252,-0.098032534,0,0,1,-0.015518547,1,-0.004617714,0
16241,CAT,131.8,130.31,132.39,129.13,4482291,1/14/2019,0.997022843,0.996214237,0.000808606,-0.000688507,0.024734446,0.007453637,0.002977157,0.00447648,0.351079838,0.070452482,0,1,1,-0.020257967,0,-0.005260496,0
16240,CAT,130.69,132.11,133.11,129.56,3224080,1/15/2019,1.003294563,1.004640003,-0.001345441,-0.002154046,0.027163517,0.015222539,-0.003294563,0.018517102,-0.390254274,-0.069604662,1,1,1,-0.008646415,0,0.003290229,0
16239,CAT,131.66,130.76,132.52,130.2382,3636946,1/16/2019,0.997541697,0.996405448,0.001136249,0.00248169,0.017331004,0.008990279,0.002458303,0.006531976,0.11351997,0.15266921,1,1,0,-0.010799028,1,-0.00142235,1
16238,CAT,134.54,130.47,135.9,129.16,6878543,1/17/2019,0.985712828,0.980724193,0.004988635,0.003852386,0.050096626,0.02439569,0.014287172,0.010108518,0.471262155,0.106303095,1,0,1,-0.039988108,0,-0.009959863,0
16237,CAT,136.6,135.1,137.72,133.66,6122435,1/18/2019,0.982508656,0.977047707,0.005460949,0.000472314,0.029721816,0.025690466,0.017491344,0.008199122,-0.123497922,-0.240666523,0,1,1,-0.021522694,1,-0.004441191,0
16236,CAT,132.24,134.93,134.94,131.17,5188724,1/22/2019,1.00894139,1.013216757,-0.004275367,-0.009736316,0.028508772,0.011476033,-0.00894139,0.020417423,-0.179950022,-0.158426054,1,1,1,-0.008091349,0,0.004108691,0
